step,d0_x,d0_y,d0_z,d0_gx,d0_gy,d0_gz,d1_x,d1_y,d1_z,d1_gx,d1_gy,d1_gz,d2_x,d2_y,d2_z,d2_gx,d2_gy,d2_gz,d3_x,d3_y,d3_z,d3_gx,d3_gy,d3_gz,d4_x,d4_y,d4_z,d4_gx,d4_gy,d4_gz,d5_x,d5_y,d5_z,d5_gx,d5_gy,d5_gz,d6_x,d6_y,d6_z,d6_gx,d6_gy,d6_gz,d7_x,d7_y,d7_z,d7_gx,d7_gy,d7_gz
210,0.3172,0.0329,1.0363,0.2188,0.0541,1.0000,-0.2592,0.1802,1.0521,-0.2812,0.0541,1.0000,0.0556,-0.3943,1.0369,-0.0312,-0.3789,1.0000,0.0146,0.6107,1.0432,-0.0312,0.4871,1.0000,0.5877,-0.2931,1.0450,0.4688,-0.3789,1.0000,-0.4838,-0.4296,1.0314,-0.5312,-0.3789,1.0000,0.8233,0.0472,1.0371,0.7188,0.0541,1.0000,-0.5040,0.4326,1.0250,-0.5312,0.4871,1.0000
211,0.3167,0.0317,1.0364,0.2188,0.0541,1.0000,-0.2583,0.1797,1.0515,-0.2812,0.0541,1.0000,0.0556,-0.3953,1.0369,-0.0312,-0.3789,1.0000,0.0155,0.6098,1.0427,-0.0312,0.4871,1.0000,0.5879,-0.2948,1.0447,0.4688,-0.3789,1.0000,-0.4844,-0.4305,1.0315,-0.5312,-0.3789,1.0000,0.8230,0.0460,1.0372,0.7188,0.0541,1.0000,-0.5039,0.4321,1.0251,-0.5312,0.4871,1.0000
212,0.3162,0.0306,1.0363,0.2188,0.0541,1.0000,-0.2574,0.1792,1.0510,-0.2812,0.0541,1.0000,0.0555,-0.3963,1.0368,-0.0312,-0.3789,1.0000,0.0162,0.6089,1.0423,-0.0312,0.4871,1.0000,0.5880,-0.2965,1.0443,0.4688,-0.3789,1.0000,-0.4849,-0.4315,1.0317,-0.5312,-0.3789,1.0000,0.8227,0.0448,1.0371,0.7188,0.0541,1.0000,-0.5038,0.4317,1.0253,-0.5312,0.4871,1.0000
213,0.3158,0.0295,1.0364,0.2188,0.0541,1.0000,-0.2566,0.1787,1.0505,-0.2812,0.0541,1.0000,0.0554,-0.3972,1.0369,-0.0312,-0.3789,1.0000,0.0170,0.6079,1.0420,-0.0312,0.4871,1.0000,0.5881,-0.2982,1.0440,0.4688,-0.3789,1.0000,-0.4855,-0.4323,1.0320,-0.5312,-0.3789,1.0000,0.8223,0.0436,1.0372,0.7188,0.0541,1.0000,-0.5037,0.4311,1.0254,-0.5312,0.4871,1.0000
214,0.3153,0.0284,1.0365,0.2188,0.0541,1.0000,-0.2558,0.1782,1.0499,-0.2812,0.0541,1.0000,0.0553,-0.3981,1.0369,-0.0312,-0.3789,1.0000,0.0179,0.6070,1.0414,-0.0312,0.4871,1.0000,0.5883,-0.2998,1.0437,0.4688,-0.3789,1.0000,-0.4861,-0.4332,1.0322,-0.5312,-0.3789,1.0000,0.8220,0.0426,1.0372,0.7188,0.0541,1.0000,-0.5037,0.4306,1.0255,-0.5312,0.4871,1.0000
215,0.3148,0.0273,1.0363,0.2188,0.0541,1.0000,-0.2550,0.1775,1.0493,-0.2812,0.0541,1.0000,0.0553,-0.3989,1.0369,-0.0312,-0.3789,1.0000,0.0186,0.6061,1.0411,-0.0312,0.4871,1.0000,0.5884,-0.3014,1.0434,0.4688,-0.3789,1.0000,-0.4866,-0.4342,1.0323,-0.5312,-0.3789,1.0000,0.8218,0.0414,1.0371,0.7188,0.0541,1.0000,-0.5036,0.4302,1.0258,-0.5312,0.4871,1.0000
216,0.3144,0.0262,1.0361,0.2188,0.0541,1.0000,-0.2542,0.1770,1.0488,-0.2812,0.0541,1.0000,0.0552,-0.3998,1.0369,-0.0312,-0.3789,1.0000,0.0194,0.6051,1.0408,-0.0312,0.4871,1.0000,0.5886,-0.3031,1.0430,0.4688,-0.3789,1.0000,-0.4871,-0.4349,1.0326,-0.5312,-0.3789,1.0000,0.8214,0.0403,1.0370,0.7188,0.0541,1.0000,-0.5036,0.4298,1.0261,-0.5312,0.4871,1.0000
217,0.3139,0.0252,1.0362,0.2188,0.0541,1.0000,-0.2534,0.1764,1.0481,-0.2812,0.0541,1.0000,0.0552,-0.4006,1.0370,-0.0312,-0.3789,1.0000,0.0202,0.6041,1.0403,-0.0312,0.4871,1.0000,0.5887,-0.3046,1.0428,0.4688,-0.3789,1.0000,-0.4877,-0.4357,1.0329,-0.5312,-0.3789,1.0000,0.8211,0.0392,1.0369,0.7188,0.0541,1.0000,-0.5035,0.4293,1.0263,-0.5312,0.4871,1.0000
218,0.3134,0.0241,1.0361,0.2188,0.0541,1.0000,-0.2526,0.1758,1.0475,-0.2812,0.0541,1.0000,0.0552,-0.4014,1.0370,-0.0312,-0.3789,1.0000,0.0210,0.6031,1.0399,-0.0312,0.4871,1.0000,0.5888,-0.3062,1.0426,0.4688,-0.3789,1.0000,-0.4882,-0.4366,1.0330,-0.5312,-0.3789,1.0000,0.8208,0.0381,1.0367,0.7188,0.0541,1.0000,-0.5034,0.4289,1.0266,-0.5312,0.4871,1.0000
219,0.3129,0.0230,1.0359,0.2188,0.0541,1.0000,-0.2519,0.1751,1.0470,-0.2812,0.0541,1.0000,0.0551,-0.4022,1.0370,-0.0312,-0.3789,1.0000,0.0218,0.6021,1.0397,-0.0312,0.4871,1.0000,0.5889,-0.3078,1.0423,0.4688,-0.3789,1.0000,-0.4887,-0.4374,1.0332,-0.5312,-0.3789,1.0000,0.8204,0.0370,1.0365,0.7188,0.0541,1.0000,-0.5034,0.4284,1.0270,-0.5312,0.4871,1.0000
220,0.3123,0.0220,1.0359,0.2188,0.0541,1.0000,-0.2510,0.1745,1.0464,-0.2812,0.0541,1.0000,0.0550,-0.4030,1.0371,-0.0312,-0.3789,1.0000,0.0226,0.6011,1.0393,-0.0312,0.4871,1.0000,0.5890,-0.3093,1.0420,0.4688,-0.3789,1.0000,-0.4892,-0.4382,1.0335,-0.5312,-0.3789,1.0000,0.8200,0.0359,1.0364,0.7188,0.0541,1.0000,-0.5033,0.4279,1.0271,-0.5312,0.4871,1.0000
221,0.3117,0.0210,1.0359,0.2188,0.0541,1.0000,-0.2502,0.1738,1.0458,-0.2812,0.0541,1.0000,0.0551,-0.4038,1.0370,-0.0312,-0.3789,1.0000,0.0234,0.6002,1.0389,-0.0312,0.4871,1.0000,0.5891,-0.3108,1.0418,0.4688,-0.3789,1.0000,-0.4897,-0.4390,1.0335,-0.5312,-0.3789,1.0000,0.8197,0.0348,1.0363,0.7188,0.0541,1.0000,-0.5032,0.4275,1.0272,-0.5312,0.4871,1.0000
222,0.3112,0.0200,1.0357,0.2188,0.0541,1.0000,-0.2494,0.1732,1.0453,-0.2812,0.0541,1.0000,0.0550,-0.4046,1.0370,-0.0312,-0.3789,1.0000,0.0241,0.5992,1.0387,-0.0312,0.4871,1.0000,0.5891,-0.3124,1.0415,0.4688,-0.3789,1.0000,-0.4902,-0.4398,1.0337,-0.5312,-0.3789,1.0000,0.8192,0.0337,1.0360,0.7188,0.0541,1.0000,-0.5032,0.4271,1.0275,-0.5312,0.4871,1.0000
223,0.3107,0.0190,1.0357,0.2188,0.0541,1.0000,-0.2486,0.1726,1.0447,-0.2812,0.0541,1.0000,0.0549,-0.4054,1.0370,-0.0312,-0.3789,1.0000,0.0248,0.5982,1.0385,-0.0312,0.4871,1.0000,0.5892,-0.3140,1.0411,0.4688,-0.3789,1.0000,-0.4908,-0.4405,1.0338,-0.5312,-0.3789,1.0000,0.8188,0.0327,1.0359,0.7188,0.0541,1.0000,-0.5031,0.4266,1.0276,-0.5312,0.4871,1.0000
224,0.3100,0.0180,1.0357,0.2188,0.0541,1.0000,-0.2478,0.1719,1.0443,-0.2812,0.0541,1.0000,0.0549,-0.4061,1.0369,-0.0312,-0.3789,1.0000,0.0255,0.5973,1.0382,-0.0312,0.4871,1.0000,0.5892,-0.3155,1.0408,0.4688,-0.3789,1.0000,-0.4914,-0.4413,1.0338,-0.5312,-0.3789,1.0000,0.8184,0.0316,1.0359,0.7188,0.0541,1.0000,-0.5031,0.4262,1.0276,-0.5312,0.4871,1.0000
225,0.3095,0.0170,1.0355,0.2188,0.0541,1.0000,-0.2470,0.1712,1.0439,-0.2812,0.0541,1.0000,0.0548,-0.4069,1.0366,-0.0312,-0.3789,1.0000,0.0262,0.5964,1.0381,-0.0312,0.4871,1.0000,0.5892,-0.3171,1.0404,0.4688,-0.3789,1.0000,-0.4919,-0.4421,1.0337,-0.5312,-0.3789,1.0000,0.8179,0.0305,1.0357,0.7188,0.0541,1.0000,-0.5031,0.4258,1.0278,-0.5312,0.4871,1.0000
226,0.3089,0.0160,1.0354,0.2188,0.0541,1.0000,-0.2462,0.1707,1.0435,-0.2812,0.0541,1.0000,0.0546,-0.4076,1.0365,-0.0312,-0.3789,1.0000,0.0268,0.5954,1.0380,-0.0312,0.4871,1.0000,0.5892,-0.3186,1.0399,0.4688,-0.3789,1.0000,-0.4926,-0.4427,1.0338,-0.5312,-0.3789,1.0000,0.8174,0.0295,1.0356,0.7188,0.0541,1.0000,-0.5031,0.4255,1.0280,-0.5312,0.4871,1.0000
227,0.3083,0.0151,1.0355,0.2188,0.0541,1.0000,-0.2454,0.1700,1.0431,-0.2812,0.0541,1.0000,0.0544,-0.4084,1.0364,-0.0312,-0.3789,1.0000,0.0275,0.5946,1.0379,-0.0312,0.4871,1.0000,0.5892,-0.3201,1.0398,0.4688,-0.3789,1.0000,-0.4932,-0.4435,1.0337,-0.5312,-0.3789,1.0000,0.8170,0.0285,1.0355,0.7188,0.0541,1.0000,-0.5031,0.4250,1.0280,-0.5312,0.4871,1.0000
228,0.3078,0.0141,1.0354,0.2188,0.0541,1.0000,-0.2446,0.1694,1.0428,-0.2812,0.0541,1.0000,0.0543,-0.4091,1.0361,-0.0312,-0.3789,1.0000,0.0281,0.5937,1.0378,-0.0312,0.4871,1.0000,0.5892,-0.3216,1.0397,0.4688,-0.3789,1.0000,-0.4938,-0.4441,1.0336,-0.5312,-0.3789,1.0000,0.8165,0.0274,1.0354,0.7188,0.0541,1.0000,-0.5032,0.4246,1.0281,-0.5312,0.4871,1.0000
229,0.3073,0.0132,1.0354,0.2188,0.0541,1.0000,-0.2439,0.1688,1.0425,-0.2812,0.0541,1.0000,0.0540,-0.4099,1.0359,-0.0312,-0.3789,1.0000,0.0288,0.5929,1.0377,-0.0312,0.4871,1.0000,0.5892,-0.3231,1.0395,0.4688,-0.3789,1.0000,-0.4945,-0.4447,1.0337,-0.5312,-0.3789,1.0000,0.8160,0.0264,1.0352,0.7188,0.0541,1.0000,-0.5033,0.4242,1.0283,-0.5312,0.4871,1.0000
230,0.3067,0.0123,1.0355,0.2188,0.0541,1.0000,-0.2432,0.1682,1.0422,-0.2812,0.0541,1.0000,0.0538,-0.4106,1.0358,-0.0312,-0.3789,1.0000,0.0295,0.5921,1.0375,-0.0312,0.4871,1.0000,0.5891,-0.3245,1.0394,0.4688,-0.3789,1.0000,-0.4952,-0.4453,1.0337,-0.5312,-0.3789,1.0000,0.8156,0.0254,1.0352,0.7188,0.0541,1.0000,-0.5033,0.4238,1.0283,-0.5312,0.4871,1.0000
231,0.3062,0.0115,1.0356,0.2188,0.0541,1.0000,-0.2425,0.1676,1.0419,-0.2812,0.0541,1.0000,0.0535,-0.4114,1.0355,-0.0312,-0.3789,1.0000,0.0301,0.5913,1.0374,-0.0312,0.4871,1.0000,0.5891,-0.3259,1.0393,0.4688,-0.3789,1.0000,-0.4959,-0.4460,1.0335,-0.5312,-0.3789,1.0000,0.8152,0.0244,1.0352,0.7188,0.0541,1.0000,-0.5034,0.4233,1.0284,-0.5312,0.4871,1.0000
232,0.3057,0.0106,1.0355,0.2188,0.0541,1.0000,-0.2419,0.1671,1.0417,-0.2812,0.0541,1.0000,0.0531,-0.4122,1.0353,-0.0312,-0.3789,1.0000,0.0307,0.5905,1.0374,-0.0312,0.4871,1.0000,0.5891,-0.3274,1.0390,0.4688,-0.3789,1.0000,-0.4966,-0.4465,1.0335,-0.5312,-0.3789,1.0000,0.8147,0.0234,1.0351,0.7188,0.0541,1.0000,-0.5036,0.4230,1.0286,-0.5312,0.4871,1.0000
233,0.3052,0.0098,1.0355,0.2188,0.0541,1.0000,-0.2412,0.1665,1.0413,-0.2812,0.0541,1.0000,0.0528,-0.4129,1.0351,-0.0312,-0.3789,1.0000,0.0314,0.5898,1.0372,-0.0312,0.4871,1.0000,0.5891,-0.3288,1.0387,0.4688,-0.3789,1.0000,-0.4973,-0.4470,1.0335,-0.5312,-0.3789,1.0000,0.8143,0.0225,1.0352,0.7188,0.0541,1.0000,-0.5037,0.4225,1.0286,-0.5312,0.4871,1.0000
234,0.3047,0.0090,1.0357,0.2188,0.0541,1.0000,-0.2406,0.1659,1.0409,-0.2812,0.0541,1.0000,0.0525,-0.4137,1.0348,-0.0312,-0.3789,1.0000,0.0321,0.5891,1.0371,-0.0312,0.4871,1.0000,0.5890,-0.3301,1.0387,0.4688,-0.3789,1.0000,-0.4981,-0.4476,1.0334,-0.5312,-0.3789,1.0000,0.8138,0.0216,1.0353,0.7188,0.0541,1.0000,-0.5038,0.4221,1.0285,-0.5312,0.4871,1.0000
235,0.3043,0.0081,1.0356,0.2188,0.0541,1.0000,-0.2400,0.1653,1.0406,-0.2812,0.0541,1.0000,0.0521,-0.4146,1.0346,-0.0312,-0.3789,1.0000,0.0327,0.5883,1.0370,-0.0312,0.4871,1.0000,0.5889,-0.3316,1.0385,0.4688,-0.3789,1.0000,-0.4989,-0.4481,1.0334,-0.5312,-0.3789,1.0000,0.8133,0.0206,1.0351,0.7188,0.0541,1.0000,-0.5041,0.4218,1.0287,-0.5312,0.4871,1.0000
236,0.3038,0.0073,1.0357,0.2188,0.0541,1.0000,-0.2394,0.1647,1.0402,-0.2812,0.0541,1.0000,0.0517,-0.4154,1.0345,-0.0312,-0.3789,1.0000,0.0333,0.5876,1.0368,-0.0312,0.4871,1.0000,0.5889,-0.3329,1.0381,0.4688,-0.3789,1.0000,-0.4996,-0.4486,1.0334,-0.5312,-0.3789,1.0000,0.8129,0.0197,1.0349,0.7188,0.0541,1.0000,-0.5042,0.4214,1.0288,-0.5312,0.4871,1.0000
237,0.3033,0.0065,1.0357,0.2188,0.0541,1.0000,-0.2387,0.1641,1.0398,-0.2812,0.0541,1.0000,0.0514,-0.4162,1.0344,-0.0312,-0.3789,1.0000,0.0339,0.5869,1.0366,-0.0312,0.4871,1.0000,0.5887,-0.3343,1.0380,0.4688,-0.3789,1.0000,-0.5004,-0.4492,1.0333,-0.5312,-0.3789,1.0000,0.8124,0.0188,1.0348,0.7188,0.0541,1.0000,-0.5044,0.4210,1.0288,-0.5312,0.4871,1.0000
238,0.3029,0.0057,1.0356,0.2188,0.0541,1.0000,-0.2381,0.1635,1.0394,-0.2812,0.0541,1.0000,0.0510,-0.4170,1.0343,-0.0312,-0.3789,1.0000,0.0344,0.5861,1.0365,-0.0312,0.4871,1.0000,0.5885,-0.3356,1.0379,0.4688,-0.3789,1.0000,-0.5012,-0.4497,1.0334,-0.5312,-0.3789,1.0000,0.8118,0.0178,1.0346,0.7188,0.0541,1.0000,-0.5046,0.4207,1.0291,-0.5312,0.4871,1.0000
239,0.3024,0.0049,1.0355,0.2188,0.0541,1.0000,-0.2375,0.1629,1.0391,-0.2812,0.0541,1.0000,0.0506,-0.4178,1.0343,-0.0312,-0.3789,1.0000,0.0350,0.5853,1.0363,-0.0312,0.4871,1.0000,0.5884,-0.3370,1.0376,0.4688,-0.3789,1.0000,-0.5020,-0.4502,1.0335,-0.5312,-0.3789,1.0000,0.8113,0.0168,1.0342,0.7188,0.0541,1.0000,-0.5047,0.4204,1.0293,-0.5312,0.4871,1.0000
240,0.3018,0.0041,1.0355,0.2188,0.0541,1.0000,-0.2368,0.1622,1.0386,-0.2812,0.0541,1.0000,0.0503,-0.4185,1.0343,-0.0312,-0.3789,1.0000,0.0355,0.5845,1.0359,-0.0312,0.4871,1.0000,0.5883,-0.3384,1.0373,0.4688,-0.3789,1.0000,-0.5027,-0.4508,1.0336,-0.5312,-0.3789,1.0000,0.8107,0.0160,1.0342,0.7188,0.0541,1.0000,-0.5048,0.4200,1.0294,-0.5312,0.4871,1.0000
241,0.3014,0.0033,1.0354,0.2188,0.0541,1.0000,-0.2362,0.1615,1.0383,-0.2812,0.0541,1.0000,0.0500,-0.4193,1.0343,-0.0312,-0.3789,1.0000,0.0360,0.5836,1.0357,-0.0312,0.4871,1.0000,0.5880,-0.3397,1.0372,0.4688,-0.3789,1.0000,-0.5034,-0.4513,1.0337,-0.5312,-0.3789,1.0000,0.8101,0.0151,1.0341,0.7188,0.0541,1.0000,-0.5050,0.4197,1.0296,-0.5312,0.4871,1.0000
242,0.3008,0.0025,1.0352,0.2188,0.0541,1.0000,-0.2356,0.1608,1.0380,-0.2812,0.0541,1.0000,0.0496,-0.4200,1.0342,-0.0312,-0.3789,1.0000,0.0365,0.5828,1.0354,-0.0312,0.4871,1.0000,0.5879,-0.3411,1.0368,0.4688,-0.3789,1.0000,-0.5041,-0.4518,1.0339,-0.5312,-0.3789,1.0000,0.8095,0.0142,1.0339,0.7188,0.0541,1.0000,-0.5051,0.4194,1.0299,-0.5312,0.4871,1.0000
243,0.3002,0.0018,1.0351,0.2188,0.0541,1.0000,-0.2349,0.1601,1.0377,-0.2812,0.0541,1.0000,0.0493,-0.4207,1.0343,-0.0312,-0.3789,1.0000,0.0370,0.5819,1.0351,-0.0312,0.4871,1.0000,0.5877,-0.3425,1.0365,0.4688,-0.3789,1.0000,-0.5047,-0.4523,1.0340,-0.5312,-0.3789,1.0000,0.8090,0.0133,1.0339,0.7188,0.0541,1.0000,-0.5052,0.4190,1.0301,-0.5312,0.4871,1.0000
244,0.2996,0.0011,1.0350,0.2188,0.0541,1.0000,-0.2343,0.1594,1.0373,-0.2812,0.0541,1.0000,0.0490,-0.4214,1.0343,-0.0312,-0.3789,1.0000,0.0375,0.5810,1.0347,-0.0312,0.4871,1.0000,0.5874,-0.3439,1.0364,0.4688,-0.3789,1.0000,-0.5054,-0.4528,1.0341,-0.5312,-0.3789,1.0000,0.8083,0.0124,1.0340,0.7188,0.0541,1.0000,-0.5053,0.4187,1.0303,-0.5312,0.4871,1.0000
245,0.2990,0.0004,1.0347,0.2188,0.0541,1.0000,-0.2338,0.1587,1.0371,-0.2812,0.0541,1.0000,0.0487,-0.4221,1.0342,-0.0312,-0.3789,1.0000,0.0379,0.5800,1.0345,-0.0312,0.4871,1.0000,0.5871,-0.3452,1.0361,0.4688,-0.3789,1.0000,-0.5060,-0.4532,1.0343,-0.5312,-0.3789,1.0000,0.8078,0.0115,1.0338,0.7188,0.0541,1.0000,-0.5054,0.4184,1.0306,-0.5312,0.4871,1.0000
246,0.2983,-0.0003,1.0346,0.2188,0.0541,1.0000,-0.2331,0.1580,1.0367,-0.2812,0.0541,1.0000,0.0484,-0.4227,1.0342,-0.0312,-0.3789,1.0000,0.0385,0.5791,1.0341,-0.0312,0.4871,1.0000,0.5869,-0.3466,1.0358,0.4688,-0.3789,1.0000,-0.5066,-0.4536,1.0345,-0.5312,-0.3789,1.0000,0.8072,0.0106,1.0337,0.7188,0.0541,1.0000,-0.5053,0.4180,1.0307,-0.5312,0.4871,1.0000
247,0.2977,-0.0010,1.0345,0.2188,0.0541,1.0000,-0.2325,0.1573,1.0364,-0.2812,0.0541,1.0000,0.0481,-0.4234,1.0343,-0.0312,-0.3789,1.0000,0.0390,0.5780,1.0338,-0.0312,0.4871,1.0000,0.5866,-0.3479,1.0358,0.4688,-0.3789,1.0000,-0.5071,-0.4541,1.0346,-0.5312,-0.3789,1.0000,0.8066,0.0098,1.0338,0.7188,0.0541,1.0000,-0.5054,0.4176,1.0309,-0.5312,0.4871,1.0000
248,0.2970,-0.0017,1.0342,0.2188,0.0541,1.0000,-0.2320,0.1567,1.0363,-0.2812,0.0541,1.0000,0.0478,-0.4240,1.0342,-0.0312,-0.3789,1.0000,0.0395,0.5770,1.0336,-0.0312,0.4871,1.0000,0.5863,-0.3492,1.0356,0.4688,-0.3789,1.0000,-0.5077,-0.4545,1.0347,-0.5312,-0.3789,1.0000,0.8061,0.0090,1.0337,0.7188,0.0541,1.0000,-0.5054,0.4174,1.0312,-0.5312,0.4871,1.0000
249,0.2962,-0.0024,1.0340,0.2188,0.0541,1.0000,-0.2314,0.1560,1.0362,-0.2812,0.0541,1.0000,0.0475,-0.4246,1.0343,-0.0312,-0.3789,1.0000,0.0400,0.5760,1.0334,-0.0312,0.4871,1.0000,0.5860,-0.3505,1.0354,0.4688,-0.3789,1.0000,-0.5082,-0.4550,1.0348,-0.5312,-0.3789,1.0000,0.8055,0.0081,1.0336,0.7188,0.0541,1.0000,-0.5054,0.4170,1.0314,-0.5312,0.4871,1.0000
250,0.2955,-0.0030,1.0339,0.2188,0.0541,1.0000,-0.2308,0.1553,1.0359,-0.2812,0.0541,1.0000,0.0472,-0.4252,1.0343,-0.0312,-0.3789,1.0000,0.0406,0.5750,1.0332,-0.0312,0.4871,1.0000,0.5857,-0.3517,1.0354,0.4688,-0.3789,1.0000,-0.5087,-0.4554,1.0349,-0.5312,-0.3789,1.0000,0.8050,0.0074,1.0337,0.7188,0.0541,1.0000,-0.5054,0.4167,1.0315,-0.5312,0.4871,1.0000
251,0.2947,-0.0038,1.0337,0.2188,0.0541,1.0000,-0.2302,0.1547,1.0358,-0.2812,0.0541,1.0000,0.0468,-0.4259,1.0341,-0.0312,-0.3789,1.0000,0.0411,0.5739,1.0331,-0.0312,0.4871,1.0000,0.5854,-0.3530,1.0355,0.4688,-0.3789,1.0000,-0.5093,-0.4558,1.0349,-0.5312,-0.3789,1.0000,0.8044,0.0066,1.0337,0.7188,0.0541,1.0000,-0.5054,0.4164,1.0317,-0.5312,0.4871,1.0000
252,0.2939,-0.0045,1.0335,0.2188,0.0541,1.0000,-0.2297,0.1541,1.0357,-0.2812,0.0541,1.0000,0.0465,-0.4265,1.0339,-0.0312,-0.3789,1.0000,0.0416,0.5730,1.0331,-0.0312,0.4871,1.0000,0.5852,-0.3542,1.0354,0.4688,-0.3789,1.0000,-0.5098,-0.4562,1.0350,-0.5312,-0.3789,1.0000,0.8039,0.0058,1.0335,0.7188,0.0541,1.0000,-0.5053,0.4162,1.0318,-0.5312,0.4871,1.0000
253,0.2932,-0.0052,1.0335,0.2188,0.0541,1.0000,-0.2291,0.1534,1.0354,-0.2812,0.0541,1.0000,0.0461,-0.4271,1.0338,-0.0312,-0.3789,1.0000,0.0421,0.5719,1.0329,-0.0312,0.4871,1.0000,0.5849,-0.3554,1.0354,0.4688,-0.3789,1.0000,-0.5103,-0.4567,1.0350,-0.5312,-0.3789,1.0000,0.8033,0.0051,1.0336,0.7188,0.0541,1.0000,-0.5053,0.4159,1.0318,-0.5312,0.4871,1.0000
254,0.2924,-0.0059,1.0334,0.2188,0.0541,1.0000,-0.2285,0.1527,1.0351,-0.2812,0.0541,1.0000,0.0457,-0.4277,1.0337,-0.0312,-0.3789,1.0000,0.0426,0.5709,1.0329,-0.0312,0.4871,1.0000,0.5846,-0.3565,1.0354,0.4688,-0.3789,1.0000,-0.5109,-0.4571,1.0349,-0.5312,-0.3789,1.0000,0.8027,0.0044,1.0336,0.7188,0.0541,1.0000,-0.5054,0.4157,1.0319,-0.5312,0.4871,1.0000
255,0.2917,-0.0067,1.0334,0.2188,0.0541,1.0000,-0.2280,0.1520,1.0349,-0.2812,0.0541,1.0000,0.0453,-0.4283,1.0335,-0.0312,-0.3789,1.0000,0.0430,0.5700,1.0329,-0.0312,0.4871,1.0000,0.5845,-0.3577,1.0353,0.4688,-0.3789,1.0000,-0.5114,-0.4574,1.0349,-0.5312,-0.3789,1.0000,0.8022,0.0036,1.0335,0.7188,0.0541,1.0000,-0.5054,0.4155,1.0320,-0.5312,0.4871,1.0000
256,0.2909,-0.0073,1.0334,0.2188,0.0541,1.0000,-0.2274,0.1513,1.0347,-0.2812,0.0541,1.0000,0.0450,-0.4288,1.0336,-0.0312,-0.3789,1.0000,0.0435,0.5691,1.0328,-0.0312,0.4871,1.0000,0.5842,-0.3588,1.0353,0.4688,-0.3789,1.0000,-0.5120,-0.4577,1.0350,-0.5312,-0.3789,1.0000,0.8016,0.0028,1.0334,0.7188,0.0541,1.0000,-0.5054,0.4152,1.0318,-0.5312,0.4871,1.0000
257,0.2903,-0.0080,1.0335,0.2188,0.0541,1.0000,-0.2268,0.1506,1.0343,-0.2812,0.0541,1.0000,0.0445,-0.4294,1.0337,-0.0312,-0.3789,1.0000,0.0439,0.5681,1.0327,-0.0312,0.4871,1.0000,0.5840,-0.3599,1.0354,0.4688,-0.3789,1.0000,-0.5126,-0.4581,1.0348,-0.5312,-0.3789,1.0000,0.8010,0.0021,1.0334,0.7188,0.0541,1.0000,-0.5056,0.4150,1.0318,-0.5312,0.4871,1.0000
258,0.2895,-0.0087,1.0335,0.2188,0.0541,1.0000,-0.2264,0.1499,1.0342,-0.2812,0.0541,1.0000,0.0442,-0.4300,1.0336,-0.0312,-0.3789,1.0000,0.0443,0.5673,1.0328,-0.0312,0.4871,1.0000,0.5839,-0.3610,1.0354,0.4688,-0.3789,1.0000,-0.5132,-0.4584,1.0347,-0.5312,-0.3789,1.0000,0.8004,0.0014,1.0333,0.7188,0.0541,1.0000,-0.5057,0.4147,1.0318,-0.5312,0.4871,1.0000
259,0.2888,-0.0093,1.0336,0.2188,0.0541,1.0000,-0.2258,0.1491,1.0341,-0.2812,0.0541,1.0000,0.0438,-0.4305,1.0336,-0.0312,-0.3789,1.0000,0.0448,0.5664,1.0327,-0.0312,0.4871,1.0000,0.5837,-0.3621,1.0353,0.4688,-0.3789,1.0000,-0.5137,-0.4587,1.0347,-0.5312,-0.3789,1.0000,0.7997,0.0007,1.0330,0.7188,0.0541,1.0000,-0.5058,0.4144,1.0316,-0.5312,0.4871,1.0000
260,0.2882,-0.0099,1.0337,0.2188,0.0541,1.0000,-0.2253,0.1484,1.0338,-0.2812,0.0541,1.0000,0.0434,-0.4311,1.0337,-0.0312,-0.3789,1.0000,0.0452,0.5655,1.0326,-0.0312,0.4871,1.0000,0.5834,-0.3631,1.0354,0.4688,-0.3789,1.0000,-0.5144,-0.4590,1.0347,-0.5312,-0.3789,1.0000,0.7990,0.0000,1.0329,0.7188,0.0541,1.0000,-0.5061,0.4142,1.0315,-0.5312,0.4871,1.0000
261,0.2876,-0.0105,1.0337,0.2188,0.0541,1.0000,-0.2247,0.1477,1.0336,-0.2812,0.0541,1.0000,0.0430,-0.4316,1.0336,-0.0312,-0.3789,1.0000,0.0456,0.5647,1.0326,-0.0312,0.4871,1.0000,0.5833,-0.3641,1.0354,0.4688,-0.3789,1.0000,-0.5150,-0.4594,1.0346,-0.5312,-0.3789,1.0000,0.7983,-0.0007,1.0327,0.7188,0.0541,1.0000,-0.5063,0.4139,1.0314,-0.5312,0.4871,1.0000
262,0.2869,-0.0111,1.0337,0.2188,0.0541,1.0000,-0.2242,0.1469,1.0336,-0.2812,0.0541,1.0000,0.0427,-0.4322,1.0334,-0.0312,-0.3789,1.0000,0.0461,0.5639,1.0325,-0.0312,0.4871,1.0000,0.5831,-0.3652,1.0353,0.4688,-0.3789,1.0000,-0.5155,-0.4596,1.0347,-0.5312,-0.3789,1.0000,0.7976,-0.0014,1.0325,0.7188,0.0541,1.0000,-0.5065,0.4136,1.0313,-0.5312,0.4871,1.0000
